citric acid,density,pH,alcohol,Quality
0.52,1.0001,3.26,11,0
0.66,0.997,3.24,11.7,1
0.66,1,3.15,10.4,1
0.66,1.001,3.17,9.8,1
0.23,0.9973,3.19,9.4,0
0.31,0.9982,3.37,9.9,1
0.66,0.9992,3.05,10,0
0.63,0.9988,2.99,10.2,0
0.66,1.0022,3.07,10,1
0.5,0.9979,3.26,11.8,1
0.66,1.0022,3.07,10,1
0.61,1,3.16,9,0
0.52,0.9998,3.18,9.4,0
0.53,0.9962,3.2,12,1
0.02,0.9975,3.57,9.9,0
0.4,0.9967,3.32,8.7,1
0.48,0.9967,3.32,10.6,1
0.22,0.9959,3.05,9.2,0
0.63,1.0014,3.01,10.8,1
0.71,0.9984,3.01,11.8,1
0.5,1.0003,3.26,11,1
0.53,0.9962,3.2,12,1
0.66,0.9988,3.11,13.3,1
0.38,0.9979,3.31,10.8,1
0.42,0.9974,3.21,9.4,1
0.68,1.0014,3.06,10,1
0.42,0.9974,3.21,9.4,1
0.42,0.9974,3.21,9.4,1
0.28,0.998,3.42,9.2,0
0.07,0.9979,3.43,9.7,1
0.26,0.9981,3.41,9.2,1
0.15,0.9972,3.31,9.6,1
0.26,0.9981,3.43,9.2,1
0.31,0.9982,3.19,10,1
0.05,0.9924,3.56,12.9,1
0.68,1.0014,3.06,10,1
0.52,0.998,3.18,9.5,0
0.61,0.997,3.16,9.1,0
0.65,0.9997,3.03,9.9,0
0.76,1.0004,3.22,13,1
0.02,0.9994,3.47,9.9,0
0.59,0.9988,3.18,11,1
0.59,0.9988,3.18,11,1
0.22,0.9963,3.1,9.4,0
0.02,0.9994,3.47,9.9,0
0.3,0.9949,3.29,10.8,1
0.54,1,3.1,10.5,1
0.49,0.9994,3.15,10.5,1
0.05,0.9974,3.26,9.1,0
0.46,0.9966,3.36,10.1,1
0.47,0.9981,3.24,10.8,1
0.66,0.9996,3.18,10.8,1
0.58,0.997,3.19,11.3,1
0.49,0.9981,3.05,9.6,0
0.34,0.9987,3.38,9.5,1
0.35,0.9987,3.38,9.5,0
0.16,0.9966,3.27,9.3,0
0.53,0.9986,3.27,11.7,1
0.34,0.9982,3.26,9.5,0
0.24,1.0014,3.32,9.3,0
0.64,0.997,3.26,11.7,1
0.12,0.9956,3.44,10.5,0
0.51,0.9996,3.24,10.4,1
0,0.9976,3.62,9.9,0
0.33,0.9972,3.28,11.8,1
0.03,0.9952,3.52,12.3,1
0.2,0.9955,3.36,10.9,0
0.47,0.9978,3.15,11,1
0.2,0.9955,3.36,10.9,0
0.03,0.9952,3.52,12.3,1
0.08,0.9949,3.49,11.4,1
0.22,0.9988,3.26,10.6,1
0.33,0.9978,3.24,9.3,0
0.63,0.9997,3.1,10.4,1
0.47,0.9978,3.15,11,1
0.35,0.9974,3.25,9.2,0
0.69,0.9958,3,12.8,1
0.63,1.0004,3.16,9.5,0
0.55,0.9996,3.15,9.9,1
0.63,1.0004,3.16,9.5,0
0.3,0.9958,3.26,10.2,1
0.73,0.9986,3.17,11.2,1
0.55,0.9996,3.15,9.9,1
0.18,0.9951,3.08,9.3,0
0.72,0.9987,2.88,9.8,1
0.65,0.9988,3.06,11.3,1
0.76,1.0032,2.95,11.2,1
0.49,0.9963,3.23,11.6,1
0.01,0.9934,3.57,12.5,1
0.1,0.9986,3.23,10.1,1
0.6,0.9996,3.1,10.5,0
0.29,0.9968,3.22,11.2,0
0.22,0.9967,3.2,10.2,1
0.69,0.9994,3.1,10.8,1
0.69,0.9994,3.1,10.8,1
0.53,0.9979,3.06,9.1,1
0.03,0.9968,3.44,10,1
0.63,0.9998,3.26,11.2,1
0.4,0.9952,3.5,11.1,0
0.67,0.9988,3.22,13.4,1
0.39,0.9986,3.37,10.3,0
0.21,0.9988,3.28,9.6,0
0.63,0.9998,3.26,11.2,1
0.66,1.0008,3.25,9,0
0.52,0.9976,3.35,11.3,1
0.22,0.9982,3.26,9.3,0
0.68,0.997,3.18,11.8,0
0.7,0.9972,3.08,9,0
0.54,0.9987,2.98,9.2,1
0.4,1.0006,3.48,9.7,0
0.42,0.9982,3.16,11.5,1
0.45,0.9947,3.32,14,1
0.69,1,3.17,9.2,1
0.02,0.9952,3.2,9.8,0
0.65,0.9996,3.05,10.6,0
0.42,0.997,3.2,11.4,1
0.55,0.9995,3.15,10.4,1
0.55,0.9971,3.26,10.6,0
0.51,0.9982,3.2,9.4,1
0.24,0.9988,3.14,10.2,0
0.41,0.998,3.28,9.7,0
0.49,0.9977,3.18,11,1
0.24,0.9988,3.14,10.2,0
0.11,0.9984,3.19,10.1,1
0.39,1.0026,3.12,9.2,0
0.56,0.9964,3.15,11.7,1
0.59,0.9986,3.04,9.4,0
0.6,0.9986,3.04,9.4,0
0.68,0.997,3.06,13.4,1
0.39,0.9976,3.17,10,0
0.39,0.9976,3.17,10,0
0.36,0.9982,3.17,10,1
0.55,1.0002,3.32,10.8,1
0.4,0.9984,3.34,10.2,1
0.27,0.9984,3.31,10.6,1
0.5,0.9952,3.34,13.3,1
0.51,0.995,3.32,13.4,1
0.31,1.0002,3.48,11.6,1
0.23,0.9952,3.44,12.1,1
0.53,0.9972,3.15,11,1
0.25,0.9984,3.43,9,1
0.32,0.9966,3.32,11.1,0
0.53,0.9972,3.15,11,1
0.31,1.0002,3.48,11.6,1
0.25,0.9984,3.43,9,1
0.73,0.999,3.17,12,1
0.73,0.999,3.17,12,1
0.47,0.9976,3.18,10.9,1
0.42,0.9976,3.21,10.8,1
0.63,0.9968,3.16,12.5,1
0.46,0.9976,3.25,10.8,1
0.55,1,3.17,9.5,1
0.31,0.9994,3.18,10.2,1
0.75,0.9986,3.04,11.4,1
0.49,0.9978,3.02,9.5,0
0.31,0.9994,3.18,10.2,1
0.48,0.998,3.03,9.7,1
0.64,0.9973,3.09,11.8,1
0.64,0.9973,3.09,11.8,1
0.49,1.001,3.31,9.3,0
0.49,1.001,3.25,11.9,1
0.49,0.9994,3.16,8.4,0
0.49,0.9972,3.22,11.7,1
0.49,0.9966,3.36,11,0
0.49,0.9982,3.42,10,1
0.49,0.998,3.48,9.1,0
0.49,0.9979,3.38,9.8,0
0.49,0.9978,3.22,9.4,0
0.49,0.9976,3.23,9.5,0
0.24,0.9998,3.24,9.9,0
0.49,0.9966,3.36,11,0
0.49,0.9962,3.39,11.4,1
0.49,0.9988,3.34,8.7,1
0.24,0.9974,3.09,9.4,0
0.24,0.999,3.41,10.3,1
0.49,1.0004,3.16,10.3,0
0.49,1.0004,3.16,10.3,0
0.24,0.9956,3.22,12.8,1
0.24,1,3.28,10,1
0.24,0.999,3.41,10.3,1
0.24,0.9974,3.09,9.4,0
0.24,0.9972,3.37,10.7,1
0.49,1.0014,3.2,12,1
0.74,0.9996,3.22,11.2,0
0.24,0.9988,3.26,9.6,0
0.49,0.9988,3.21,11,1
0.24,0.9966,3.12,9.9,0
0.24,0.9993,3.06,11,1
0.74,1.0008,2.86,8.4,1
0.49,0.9982,3.08,9.1,0
0.24,0.9983,3.45,9.5,1
0.49,0.9987,3.26,10.7,1
0.49,0.9994,3.12,10.4,1
0.49,0.9975,3.27,9.4,1
0.01,0.9958,3.33,9.5,1
0.24,0.998,3.19,10,1
0.24,0.998,3.12,10,1
0.24,0.9934,3.74,11.5,0
0.49,1.00315,2.92,11.1,0
0.49,1.00315,2.92,11.1,0
0.49,1.0002,3.07,11.7,1
0.49,1.00315,2.92,11.1,0
0.49,1.0002,3.07,11.7,1
0.49,1.0021,3.3,12.7,1
0.49,0.9994,3.14,11.4,0
0.49,0.9978,3.23,9.2,0
0.49,0.9982,3.08,9.2,0
0.49,0.9971,3.31,10.1,1
0.49,1.0021,3.3,12.7,1
0.49,0.9994,3.14,11.4,0
0.24,0.9991,3.32,9,1
0.24,0.9991,3.32,9,1
0.49,0.999,3.31,10.7,1
0.24,0.9946,3.57,11.7,1
0.49,1.0003,3.32,11,1
0.24,0.9946,3.57,11.7,1
0.49,0.9978,3.14,10.4,0
0.49,0.9991,3.3,9.6,0
0.49,0.9992,3.19,10,1
0.49,0.9993,3.2,10.2,1
0.24,0.9978,3.34,10,0
0.49,0.9982,3.3,9.5,0
0.49,0.9982,3.29,9.8,0
0.49,0.9976,3.14,9.8,1
0.49,1.0002,3.19,9.6,0
0.49,1.0002,3.19,9.6,0
0.49,1,3.19,9.2,0
0.49,0.9976,2.98,9.9,1
0.49,1.0002,3.3,10.7,1
0.24,0.998,3.47,9.6,1
0.49,0.9986,3.12,10.6,1
0.24,0.9967,3.26,9.3,0
0.24,0.9917,3.72,14,1
0.49,0.9976,3.05,10.5,1
0.49,0.9987,3.35,9.7,0
0.49,0.9922,3.12,11.5,1
0.49,0.9987,3.35,9.7,0
0.58,1.0004,3.29,9,0
0.17,0.9978,3.4,9.5,0
0.41,0.9998,3.27,9.3,0
0.51,0.9994,3.04,9.3,1
0.58,0.998,3.09,10,1
0.18,0.9967,3.2,9.8,1
0.45,1,3,9.3,1
0.27,0.9962,3.26,10,0
0.52,1.0006,3.1,9,1
0,0.9975,3.3,9.3,0
0.52,1.0006,3.1,9,1
0.13,0.9984,3.17,9.1,1
0.13,0.9984,3.31,9.2,1
0.48,0.9973,3.34,12.2,1
0.41,0.9982,3.31,10.5,1
0.37,1.0026,3.32,10.4,1
0.19,0.9956,3.56,12.7,1
0.54,0.9983,3.39,9.2,0
0.55,1.0006,2.98,9.4,0
0,0.9965,3.32,10,1
0.38,0.9962,3.26,9.8,0
0.18,0.9969,2.87,10.2,1
0.5,0.9997,3.5,9.7,0
0.5,0.9997,3.5,9.7,0
0.51,0.9982,3.03,9.8,1
0.5,1.0006,3.13,10.2,0
0.41,0.9988,3.09,9.3,0
0.24,0.9976,3.27,9.4,0
0.23,0.9976,3.28,9.4,0
0.22,0.9974,3.13,9.5,0
0.25,0.9974,3.49,12.1,1
0,0.9997,3.46,10.2,0
0,0.9997,3.46,10.2,0
0.29,0.9988,3.36,9.1,0
0.29,0.9988,3.36,9.1,0
0.26,0.9976,3.27,9.3,1
0.23,0.9964,3.21,9.3,0
0.26,0.9976,3.27,9.3,1
0.54,0.9988,3.25,9.5,0
0.14,0.9964,3.32,10.5,1
0.22,1.001,3.43,11.3,0
0.21,0.9964,3.27,9.5,0
0,0.9954,3.27,9.7,0
0.28,0.9979,3.24,9.4,0
0.27,0.9978,3.24,9.4,0
0.12,0.9964,3.35,10.2,1
0.35,0.997,3.18,10.3,1
0.45,0.9991,3.39,9.4,0
0.44,0.9992,3.46,9.5,0
0.45,0.9991,3.39,9.4,0
0.44,0.9992,3.46,9.5,0
0.45,0.9991,3.39,9.4,0
0.1,0.9984,3.37,10.1,1
0.05,0.9972,3.4,10.1,0
0.01,0.9967,3.32,11,0
0.3,0.9964,3.33,11.2,1
0.27,0.9948,3.16,11.3,1
0.39,0.9986,2.89,9.6,0
0.25,1.001,3.41,11.2,0
0.65,0.9976,2.98,14.9,0
0.59,0.9976,3.12,12,1
0.47,0.9979,3.08,9.5,0
0.17,1.0004,3.14,9.4,0
0.39,0.9986,2.89,9.6,0
0.59,0.998,2.92,10.5,1
0.07,0.9973,3.32,9.6,1
0.02,0.997,3.41,11,0
0.07,0.9973,3.32,9.6,1
0.31,0.9978,3.31,9,0
0.06,0.9972,3.36,9.6,1
0.46,0.9974,3.04,10.2,1
0.52,1,3.03,10.2,0
0.14,0.9981,3.14,9.7,0
0.36,0.998,3.18,9.5,1
0.45,0.9988,2.94,9.2,1
0.43,0.9966,3.15,11,0
0.45,0.9988,2.94,9.2,1
0.24,0.9959,3.26,10,0
0.21,0.9968,3.2,9.5,0
0.34,0.998,3.15,9.5,0
0.21,0.9968,3.2,9.5,0
0.41,0.9984,3.08,9.3,1
0.39,0.9984,3.26,10.2,0
0.41,0.9984,3.08,9.3,1
0.11,0.9979,3.4,9.9,0
0.1,0.9983,3.48,10,0
0.45,0.9972,3.13,9.6,0
0.58,1.0004,3.06,9,0
0.23,0.9962,3.21,10.2,1
0.31,0.998,3.33,9.8,0
0.23,0.997,3.37,11.3,0
0.32,0.998,3.25,9.4,0
0.23,0.997,3.37,11.3,0
0.18,0.997,3.44,9.1,0
0.23,0.9998,3.28,9.7,0
0.04,0.9962,3.4,9.4,0
0.48,0.9976,3.3,9.4,0
0,0.9966,3.63,10.7,0
0.24,0.9998,3.48,9.8,0
0.51,0.9979,3.03,9,0
0.32,0.9984,3.32,9.4,0
0.31,0.9984,3.31,9.4,0
0.02,0.9921,3.9,12.8,1
0.02,0.9972,3.47,9.5,1
0.02,0.9972,3.47,9.5,1
0.28,1.0001,3.31,9.7,0
0.55,0.9986,3.11,10.8,1
0.43,0.9984,3.08,10.1,1
0.02,0.9972,3.47,9.5,1
0.02,0.997,3.47,9.4,1
0.48,0.9972,3.32,9.6,0
0.04,0.998,3.29,9.7,0
0.15,0.999,3.37,9.9,0
0.08,0.9956,3.4,10,0
0.19,0.9966,3.37,10.5,0
0.12,0.996,3.34,11.6,1
0.47,0.9983,3.27,10,1
0.43,0.9985,3.06,10.1,0
0.34,0.9998,3.38,9.5,0
0,0.9992,3.36,9.4,0
0.36,0.9976,3.34,9.4,0
0.28,0.998,3.28,9.8,0
0.18,0.9967,3.29,9.2,1
0.36,0.9976,3.34,9.4,0
0.11,0.9968,3.21,10,0
0.04,0.9976,3.22,9.6,0
0,0.9976,3.46,9.5,0
0.04,0.9976,3.22,9.6,0
0.24,0.9982,3.1,9.2,0
0.08,0.9968,3.21,10,0
0.3,0.9965,2.94,9.5,0
0.1,0.9958,3.54,11.2,0
0.17,0.9976,3.29,10.4,0
0.09,0.9994,3.43,11.1,1
0.02,0.997,3.46,9.5,0
0.02,0.997,3.46,9.5,0
0.03,0.995,3.61,12.7,1
0.66,0.9982,3.17,9.6,0
0.13,0.9994,3.44,11.5,0
0.03,0.9966,3.39,9.6,0
0.34,0.998,3.55,9.5,0
0.2,0.9987,3.48,9.3,0
0.1,0.9963,3.26,9.5,0
0.1,0.9963,3.26,9.5,0
0,1.0002,3.5,9.3,1
0.23,0.9983,3.1,9.2,0
0,0.999,3.35,9.3,0
0.29,0.9965,3.45,11.5,1
0.24,0.99788,3.21,9.5,0
0,0.9972,3.46,9.2,0
0.58,1.00024,3.13,10,0
0.54,1.0001,3.13,9.5,0
0.18,0.99768,3.52,9.5,1
0.38,0.9978,3.3,9,1
0.4,0.99782,3.3,9.4,0
0.18,0.99761,3.52,9.6,1
0.18,0.99768,3.52,9.5,1
0.1,0.99803,3.29,9.5,0
0.1,0.99803,3.29,9.5,0
0.13,0.99785,3.39,9.4,0
0.1,0.99803,3.29,9.5,0
0.68,0.99656,3.09,9.1,1
0.07,0.99525,3.51,10.7,1
0.01,0.99488,3.6,11.2,1
0,0.99656,3.25,9.8,0
0,0.99656,3.25,9.8,0
0.21,0.99823,3.19,9.2,0
0.25,0.99779,3.23,9.7,0
0.26,0.99738,3.25,9.6,0
0,0.99701,3.31,10,1
0.26,0.99738,3.25,9.6,0
0.11,0.99888,3.31,9.5,1
0.1,0.99888,3.31,9.5,1
0.18,0.99738,3.14,9.4,0
0.32,0.99938,3.45,9.5,0
0.02,0.99744,3.55,9.7,1
0.01,0.99668,3.39,9.6,0
0.02,0.99744,3.55,9.7,1
0.26,0.9978,3.28,9.4,0
0.27,0.99782,3.27,9.4,0
0.29,0.9973,3.3,9.5,1
0.3,0.99727,3.31,9.5,1
0,0.99586,3.43,10,0
0.18,0.99612,3.4,10.3,1
0.17,0.9961,3.4,10.3,1
0.3,0.99788,3.36,10.5,0
0.03,0.99745,3.5,9.8,0
0,0.99676,3.31,9.4,1
0.14,0.99732,3.66,9.8,0
0.05,0.99814,3.36,10,0
0.14,0.99732,3.66,9.8,0
0.01,0.99746,3.55,9.8,0
0.41,0.9982,3.21,9.5,0
0.41,0.9982,3.21,9.5,0
0.24,0.9991,3.18,10.1,1
0.24,0.9991,3.18,10.1,1
0.17,0.998,3.09,9.3,0
0.43,0.99708,3.33,9.7,1
0.17,0.99818,3.23,9.6,0
0.02,0.99745,3.48,9.7,1
0,0.99639,3.38,10.8,0
0.54,0.99531,3.17,12.5,1
0.3,0.99786,2.99,10.2,0
0.31,0.99746,3.1,9.6,0
0.44,0.99526,3.24,10.8,1
0.34,0.9987,3.29,10.7,1
0.34,0.9987,3.29,10.7,1
0.08,0.99641,3.25,9.4,0
0.09,0.99735,3.23,10,0
0,0.99264,3.56,12.9,1
0.08,0.9971,3.24,9.6,1
0.22,0.99682,3.26,9.9,1
0.4,0.99356,3.33,12.8,1
0.39,0.99386,3.27,12.5,1
0.4,0.99356,3.33,12.8,1
0.12,0.99702,3.26,9.2,0
0.31,0.99693,3.22,10.3,1
0.1,0.99562,3.3,10.5,0
0.55,1.00012,3.09,10.9,1
0.33,0.99818,3.24,10.8,0
0.24,0.99462,3.44,11.4,0
0.54,0.99939,3.21,11.3,1
0.33,0.99818,3.24,10.8,0
0.19,0.9984,3.23,10.5,1
0.42,0.99545,3.28,11.9,1
0,0.99632,3.29,9.4,0
0.15,0.99976,3.28,9.6,0
0,0.99606,3.34,9.7,0
0,0.99154,3.71,14,1
0.13,0.9973,3.61,9.8,0
0.13,0.9973,3.61,9.8,0
0.28,0.99682,3.24,10.3,0
0.14,0.99624,3.36,10.7,0
0.34,0.9951,3.4,11,1
0.14,0.99624,3.36,10.7,0
0.09,0.99417,3.46,12.7,1
0.08,0.99376,3.56,11.1,1
0.07,0.99632,3.38,10.9,0
0.08,0.99376,3.56,11.1,1
0.42,0.99832,3.38,9.9,0
0.44,0.99836,3.38,9.9,0
0.26,0.99694,3.32,9.4,0
0.1,0.99655,3.39,9.3,0
0.28,0.99064,3.26,11.7,1
0.28,0.99064,3.26,11.7,1
0.35,0.99672,3.24,11.2,1
0.04,0.99647,3.46,10,0
0.47,0.99736,3.24,12.1,1
0,0.99629,3.45,10.3,0
0.45,0.99708,3.23,10.9,1
0.35,0.9963,3.28,9.4,0
0.46,0.9959,3.18,10.6,1
0.21,0.99689,3.59,9.8,0
0.21,0.99689,3.59,9.8,0
0.16,0.9977,3.5,9.9,1
0.21,0.99689,3.59,9.8,0
0.21,0.99689,3.58,9.8,0
0.44,0.99708,3.28,9.5,0
0.44,0.99708,3.28,9.5,0
0.32,0.99801,3.22,9.7,0
0.39,0.99652,3.47,10.9,1
0.39,0.99652,3.47,10.9,1
0.02,0.99538,3.51,11.7,1
0.39,0.99652,3.47,10.9,1
0.34,0.99594,3.4,11.3,1
0.47,0.99686,3.15,10.6,1
0.22,0.99438,3.4,11.2,1
0.06,0.99746,3.51,9.5,0
0.66,0.99357,3.66,11.5,1
0.32,0.99628,3.24,10.4,0
0.06,0.99746,3.51,9.7,0
0.06,0.99746,3.51,9.5,0
0.07,0.99748,3.51,9.7,0
0.22,0.99438,3.41,11.3,1
0.23,0.99438,3.4,11.2,1
0.22,0.99438,3.4,11.2,1
0.03,0.99578,3.44,10.9,1
0.01,0.99371,3.41,11.8,1
0.03,0.99522,3.53,10.6,0
0.24,0.99576,3.43,10,0
0.37,0.99552,3.23,11.1,1
0.46,0.99664,3.12,11.8,1
0.4,0.99614,3.31,11.8,1
0,0.99517,3.4,10.9,0
0.01,0.99371,3.41,11.8,1
0.19,0.99787,3.22,10,1
0.04,0.99745,3.53,9.5,0
0.18,0.99576,3.15,9.9,0
0,0.99533,3.48,11.4,1
0.29,0.99536,3.22,12,1
0.04,0.99745,3.53,9.5,0
0.19,0.99787,3.22,10,1
0.14,0.99824,3.34,10.5,0
0.12,0.99836,3.33,10.4,1
0.38,0.99577,3.15,12.1,1
0,0.99491,3.43,11.2,1
0.34,1.00289,3.22,9.3,0
0.24,0.99576,3.44,10.1,0
0.03,0.99743,3.53,9.7,0
0.23,0.99774,3.22,9.3,1
0.03,0.99743,3.53,9.7,0
0.03,0.99745,3.53,9.8,1
0.01,0.9955,3.42,10.7,1
0.39,0.99444,3.31,12.5,1
0.01,0.9955,3.42,10.7,1
0.39,0.99444,3.31,12.5,1
0.02,0.99892,3.48,11,0
0.36,0.99562,3.4,11.8,0
0.1,0.99736,3.58,10.8,1
0.1,0.99736,3.58,10.8,1
0.06,0.9962,3.41,10.8,1
0.06,0.9962,3.41,10.8,1
0.2,0.998,3.23,9.5,0
0.27,0.9964,3.39,11,0
0,0.9948,3.59,11.5,1
0.13,0.99528,3.43,10.8,1
0.39,0.99331,3.29,11.5,1
0.48,0.99577,3.23,13.2,1
0.46,0.99901,3.18,10.9,1
0.44,0.99674,3.33,12.2,1
0.46,0.99639,3.27,12.2,1
0.39,0.99331,3.29,11.5,1
0.4,0.99512,3.27,11.9,1
0.19,0.99395,3.62,11,0
0.31,0.99824,3.38,10.1,1
0.32,0.9964,3.3,11,1
0.12,0.99504,3.38,11.8,1
0.37,0.99786,3.24,10.5,0
0.32,0.9964,3.3,11,1
0.12,0.99504,3.38,11.8,1
0.31,0.99824,3.38,10.1,1
0.27,0.99516,3.18,11.2,0
0.36,0.99604,3.47,11,1
0.33,0.99786,3.47,10.2,1
0.19,0.99736,3.2,9.2,0
0.27,0.99516,3.18,11.2,0
0.38,0.99468,3.3,12,1
0.01,0.99746,3.69,10.5,0
0.01,0.99748,3.48,9.8,0
0.29,0.9971,3.45,9.5,1
0.01,0.99748,3.48,9.8,0
0.01,0.99746,3.69,10.5,0
0.38,0.99543,3.39,11.8,1
0.38,0.99543,3.39,11.8,1
0.5,0.99791,3.07,10.4,0
0.38,0.99356,3.34,12.9,1
0.17,0.99425,3.61,11.4,0
0.52,0.99509,3.36,12.4,1
0.49,0.99484,3.19,12.5,1
0.4,0.99834,3.22,10,1
0.34,0.99864,3.24,9.7,1
0.49,0.99498,3.27,12.1,1
0.42,0.99566,3.14,11.1,1
0.58,0.99745,3.29,12,1
0.48,0.99408,3.26,12.4,1
0.45,0.99552,3.41,11.9,1
0.45,0.99552,3.41,11.9,1
0.45,0.99552,3.41,11.9,1
0.48,0.99408,3.26,12.4,1
0.4,0.99536,3.31,11.2,1
0.48,0.99458,3.2,12.1,1
0.4,0.99538,3.44,12.2,1
0.52,0.99648,3.36,10.4,0
0.52,0.99568,3.31,11.3,1
0.52,0.99613,3.29,11.1,1
0.12,0.99519,3.47,11.3,1
0.05,0.99735,3.36,10,0
0.27,0.99518,3.16,11.1,1
0.14,0.99592,3.27,9.3,0
0.02,0.99654,3.38,9.5,0
0.39,0.99546,3.15,11.2,1
0.27,0.99518,3.16,11.1,1
0.4,0.99554,3.34,11,1
0.41,0.99604,3.13,11.9,1
0.2,0.99733,3.13,9.2,0
0.43,0.9943,3.2,12.2,1
0.09,0.99669,3.46,10.2,0
0.48,0.99724,3.33,10.9,1
0.48,0.99724,3.33,10.9,1
0.5,0.99643,3.22,11.6,1
0.44,0.99605,3.52,10.7,0
0.41,0.99658,3.3,12.1,1
0.3,0.997,3.44,9.4,0
0.3,0.997,3.44,9.4,0
0.29,0.99801,3.15,9.1,0
0.32,0.99416,3.28,11.3,1
0.49,0.9969,3.13,10.4,0
0.3,0.99774,3.32,10.5,1
0.26,0.99712,3.25,10,0
0.32,0.99418,3.34,12.9,1
0.3,0.99774,3.32,10.5,1
0.49,0.9969,3.13,10.4,0
0,0.99562,3.45,11.3,1
0.39,0.9947,3.19,11.4,1
0.3,0.99693,3.44,9.4,0
0.12,0.99596,3.16,9.4,0
0.4,0.99556,3.14,10.9,1
0.12,0.99596,3.16,9.4,0
0.28,0.99694,3.45,9.4,0
0.1,0.99554,3.36,9.4,1
0.28,0.99694,3.45,9.4,0
0.45,0.99918,3.15,9.4,0
0.06,0.99697,3.39,10.1,1
0,0.99378,3.71,12.8,1
0,0.99378,3.71,12.8,1
0.34,0.99554,3.12,9.1,1
0,0.99162,3.47,12.9,1
0.3,0.99495,3.44,11.5,1
0.38,0.99676,3.26,10.6,1
0.33,0.99516,3.26,11.7,1
0.32,0.9928,3.36,12.8,1
0.29,0.99603,3.25,10.3,0
0.32,0.9928,3.36,12.8,1
0.33,0.99516,3.26,11.7,1
0.34,0.99516,3.26,11.7,1
0.4,0.99549,3.23,12,1
0.36,0.99722,3.18,10.9,0
0.45,0.99354,3.25,12.3,1
0.31,0.9957,3.17,10.4,1
0.15,0.99604,3.23,10,0
0,0.99635,3.38,10,1
0.16,0.99454,3.22,11.2,1
0.46,0.99598,3.06,11.4,1
0.4,0.99486,3.27,12.6,1
0.37,0.99007,2.89,12.7,1
0.37,0.99007,2.89,12.7,1
0.14,0.99636,3.53,10.4,0
0.66,0.99642,3.2,11.9,1
0.66,0.99642,3.2,11.9,1
0.09,0.99584,3.35,10.5,0
0.42,0.99506,3.27,12.3,1
0.01,0.99568,3.32,10.5,1
0,0.99822,3.33,10.4,1
0.32,0.99364,3.41,12.6,1
0,0.99378,3.49,11.6,0
0.21,0.99586,3.37,10.1,1
0.01,0.99568,3.32,10.5,1
0,0.99488,3.42,11.5,1
0.01,0.99514,3.35,11,1
0,0.99854,3.36,9.6,0
0.08,0.99592,3.3,10.4,1
0.18,0.99739,3.2,9.7,1
0.34,0.99683,3.17,10.6,1
0.34,0.99356,3.22,12.5,1
0.1,0.99672,3.35,9.2,0
0.41,0.9953,3.24,12.6,1
0.21,0.99692,3.33,11.1,1
0,0.99756,3.58,10.2,0
0.19,0.99547,3.38,9.8,1
0.21,0.99692,3.33,11.1,1
0.41,0.99859,3.29,10.9,1
0.33,0.99294,3.36,12.2,1
0,0.99438,3.32,11.4,1
0,0.99612,3.31,10.7,1
0.17,0.99634,3.49,10.4,0
0.36,0.99702,3.27,10.9,1
0.36,0.99704,3.27,10.8,1
0.17,0.99634,3.49,10.4,0
0.59,0.99702,3.03,9.2,0
0.05,0.99258,3.56,12.9,0
0.42,0.99426,3.38,12.7,1
0.27,0.99747,3.13,9.1,1
0.27,0.99747,3.13,9.1,1
0.53,0.99586,3.21,12.1,1
0.25,0.99784,3.15,9.1,0
0.57,0.9971,3.19,11.6,1
0.53,0.99586,3.21,12.1,1
0.57,0.9981,3.14,9.9,1
0.5,0.99462,3.21,12.5,1
0.44,0.9956,3.3,11.4,1
0.65,0.99565,3.22,11.8,1
0.09,0.99418,3.28,11.8,1
0.18,0.9963,3.29,10.2,1
0.08,0.99358,3.4,12.5,1
0.53,0.99572,3.02,10.9,1
0.53,0.99572,3.02,10.9,1
0.35,0.997,3.31,10.8,0
0.45,0.99498,3.18,11.1,1
0.2,0.99892,3.2,9.2,0
0.26,0.9968,3.4,9.5,1
0.33,0.9972,3.31,10.7,1
0.2,0.99892,3.2,9.2,0
0.34,0.99769,3.44,10.2,1
0.56,0.99534,3.15,11.4,1
0.65,0.99817,3.27,11,0
0.65,0.99817,3.27,11,0
0.68,0.99316,3.01,12.3,1
0.56,0.99471,3.16,11.8,1
0.68,0.99316,3.01,12.3,1
0.3,0.99685,3.42,9.5,1
0.45,0.99617,3.33,12,1
0.3,0.99685,3.42,9.5,1
0.08,0.99529,3.12,9.6,0
0.4,0.99738,3.38,11.6,1
0.42,0.994,3.29,11.2,1
0.54,0.99735,3.02,9.9,1
0.54,0.99735,3.02,9.9,1
0.54,0.99451,2.98,11.8,1
0.42,0.99546,3.35,11.4,1
0.09,0.99479,3.43,11.5,1
0.36,0.99615,3.33,12,1
0.09,0.99655,3.35,10.8,1
0.47,0.99772,3.15,10.5,0
0.09,0.99655,3.35,10.8,1
0.38,0.99666,3.2,9.4,0
0.45,0.99358,3.15,12.5,1
0.38,0.99666,3.2,9.4,0
0.42,0.99392,3.11,12.4,1
0.27,0.99388,3.35,12,1
0.09,0.99402,3.45,11.2,1
0.27,0.99388,3.35,12,1
0.34,0.9936,3.28,12.4,1
0.28,0.99374,3.41,12.8,0
0.42,0.99376,3.21,12.3,1
0.41,0.99523,3.27,11.7,1
0.1,0.99855,3.36,9.5,0
0.43,0.9982,3.17,10.8,1
0,0.99593,3.25,10,1
